story,subject,roi,lag,r
lucy,sub-061,"Middle Temporal Gyrus, anterior division",2,-0.3817337124501681
lucy,sub-061,"Middle Temporal Gyrus, anterior division",3,-0.3779711418193772
lucy,sub-061,"Middle Temporal Gyrus, anterior division",4,-0.3739619959307475
lucy,sub-061,"Middle Temporal Gyrus, anterior division",5,-0.3697269834244445
lucy,sub-061,"Middle Temporal Gyrus, anterior division",6,-0.36526640130647364
lucy,sub-061,"Middle Temporal Gyrus, posterior division",0,-0.39608935117356786
lucy,sub-061,"Middle Temporal Gyrus, posterior division",1,-0.39393356184932393
lucy,sub-061,"Middle Temporal Gyrus, posterior division",2,-0.3915027558592392
lucy,sub-061,"Middle Temporal Gyrus, posterior division",3,-0.38883549553714736
lucy,sub-061,"Middle Temporal Gyrus, posterior division",4,-0.3858691578461475
lucy,sub-061,"Middle Temporal Gyrus, posterior division",5,-0.38262629818389715
lucy,sub-061,"Middle Temporal Gyrus, posterior division",6,-0.37915402060152836
lucy,sub-061,"Inferior Frontal Gyrus, pars triangularis",0,-0.4224849439538758
lucy,sub-061,"Inferior Frontal Gyrus, pars triangularis",1,-0.4204198592377576
lucy,sub-061,"Inferior Frontal Gyrus, pars triangularis",2,-0.41807308750824534
lucy,sub-061,"Inferior Frontal Gyrus, pars triangularis",3,-0.4154038153258882
lucy,sub-061,"Inferior Frontal Gyrus, pars triangularis",4,-0.4125124457502932
lucy,sub-061,"Inferior Frontal Gyrus, pars triangularis",5,-0.4093417106037404
lucy,sub-061,"Inferior Frontal Gyrus, pars triangularis",6,-0.4058992501106554
lucy,sub-061,"Inferior Frontal Gyrus, pars opercularis",0,-0.42217089076275355
lucy,sub-061,"Inferior Frontal Gyrus, pars opercularis",1,-0.42007358885548124
lucy,sub-061,"Inferior Frontal Gyrus, pars opercularis",2,-0.4177006520087528
lucy,sub-061,"Inferior Frontal Gyrus, pars opercularis",3,-0.41500268260050394
lucy,sub-061,"Inferior Frontal Gyrus, pars opercularis",4,-0.4120781198065722
lucy,sub-061,"Inferior Frontal Gyrus, pars opercularis",5,-0.4088741397390279
lucy,sub-061,"Inferior Frontal Gyrus, pars opercularis",6,-0.40540358558596185
lucy,sub-061,Angular Gyrus,0,-0.39642212625689827
lucy,sub-061,Angular Gyrus,1,-0.3940383482545909
lucy,sub-061,Angular Gyrus,2,-0.3915219763384202
lucy,sub-061,Angular Gyrus,3,-0.3885772281895284
lucy,sub-061,Angular Gyrus,4,-0.38536455872182457
lucy,sub-061,Angular Gyrus,5,-0.3820210212801876
lucy,sub-061,Angular Gyrus,6,-0.37818103621832067
lucy,sub-061,"Supramarginal Gyrus, anterior division",0,-0.4192957244238981
lucy,sub-061,"Supramarginal Gyrus, anterior division",1,-0.4172124453586493
lucy,sub-061,"Supramarginal Gyrus, anterior division",2,-0.4148492404386237
lucy,sub-061,"Supramarginal Gyrus, anterior division",3,-0.41224656096817447
lucy,sub-061,"Supramarginal Gyrus, anterior division",4,-0.40935848745042547
lucy,sub-061,"Supramarginal Gyrus, anterior division",5,-0.4062178154150978
lucy,sub-061,"Supramarginal Gyrus, anterior division",6,-0.4028518792015262
lucy,sub-061,"Supramarginal Gyrus, posterior division",0,-0.41857848483360444
lucy,sub-061,"Supramarginal Gyrus, posterior division",1,-0.41660582598997786
lucy,sub-061,"Supramarginal Gyrus, posterior division",2,-0.41434691359653264
lucy,sub-061,"Supramarginal Gyrus, posterior division",3,-0.4118513389210136
lucy,sub-061,"Supramarginal Gyrus, posterior division",4,-0.40906309515778616
lucy,sub-061,"Supramarginal Gyrus, posterior division",5,-0.40601204333548024
lucy,sub-061,"Supramarginal Gyrus, posterior division",6,-0.4027313891012549
lucy,sub-061,Frontal Pole,0,-0.4120710261595041
lucy,sub-061,Frontal Pole,1,-0.40956763286208087
lucy,sub-061,Frontal Pole,2,-0.4067927493641812
lucy,sub-061,Frontal Pole,3,-0.40373361959276427
lucy,sub-061,Frontal Pole,4,-0.40043998211843934
lucy,sub-061,Frontal Pole,5,-0.3969125364217726
lucy,sub-061,Frontal Pole,6,-0.3931234870908502
lucy,sub-061,Precuneous Cortex,0,-0.37783282806571666
lucy,sub-061,Precuneous Cortex,1,-0.37544439579636363
lucy,sub-061,Precuneous Cortex,2,-0.3728133818818934
lucy,sub-061,Precuneous Cortex,3,-0.3699250506293232
lucy,sub-061,Precuneous Cortex,4,-0.36670575921112064
lucy,sub-061,Precuneous Cortex,5,-0.36320245997585754
lucy,sub-061,Precuneous Cortex,6,-0.35942457614192413
lucy,sub-061,"Temporal Fusiform Cortex, anterior division",0,0.40263030841551334
lucy,sub-061,"Temporal Fusiform Cortex, anterior division",1,0.4097461350469862
lucy,sub-061,"Temporal Fusiform Cortex, anterior division",2,0.4158291357150373
lucy,sub-061,"Temporal Fusiform Cortex, anterior division",3,0.421728127713905
lucy,sub-061,"Temporal Fusiform Cortex, anterior division",4,0.42711690504281763
lucy,sub-061,"Temporal Fusiform Cortex, anterior division",5,0.43158124513466495
lucy,sub-061,"Temporal Fusiform Cortex, anterior division",6,0.4359344703109256
lucy,sub-061,"Temporal Fusiform Cortex, posterior division",0,-0.16759014141964723
lucy,sub-061,"Temporal Fusiform Cortex, posterior division",1,-0.1631386558203
lucy,sub-061,"Temporal Fusiform Cortex, posterior division",2,-0.15853341629817885
lucy,sub-061,"Temporal Fusiform Cortex, posterior division",3,-0.15364932727524055
lucy,sub-061,"Temporal Fusiform Cortex, posterior division",4,-0.1487681702165367
lucy,sub-061,"Temporal Fusiform Cortex, posterior division",5,-0.14365274957718432
lucy,sub-061,"Temporal Fusiform Cortex, posterior division",6,-0.13823302800251436
lucy,sub-061,"Parahippocampal Gyrus, anterior division",0,0.40514397736021945
lucy,sub-061,"Parahippocampal Gyrus, anterior division",1,0.4110289591313224
lucy,sub-061,"Parahippocampal Gyrus, anterior division",2,0.41693691775087527
lucy,sub-061,"Parahippocampal Gyrus, anterior division",3,0.4229878171429762
lucy,sub-061,"Parahippocampal Gyrus, anterior division",4,0.4291994680402689
lucy,sub-061,"Parahippocampal Gyrus, anterior division",5,0.43397055173756527
lucy,sub-061,"Parahippocampal Gyrus, anterior division",6,0.4384422180123414
lucy,sub-061,"Parahippocampal Gyrus, posterior division",0,-0.2884743059691599
lucy,sub-061,"Parahippocampal Gyrus, posterior division",1,-0.28419692068533375
lucy,sub-061,"Parahippocampal Gyrus, posterior division",2,-0.27977698035919407
lucy,sub-061,"Parahippocampal Gyrus, posterior division",3,-0.27504757806369945
lucy,sub-061,"Parahippocampal Gyrus, posterior division",4,-0.2701629960061547
lucy,sub-061,"Parahippocampal Gyrus, posterior division",5,-0.2650792944425123
lucy,sub-061,"Parahippocampal Gyrus, posterior division",6,-0.25969745026009894
lucy,sub-061,"Cingulate Gyrus, anterior division",0,-0.38071786366086846
lucy,sub-061,"Cingulate Gyrus, anterior division",1,-0.37726338004904436
lucy,sub-061,"Cingulate Gyrus, anterior division",2,-0.37356056249009906
lucy,sub-061,"Cingulate Gyrus, anterior division",3,-0.3696017052125812
lucy,sub-061,"Cingulate Gyrus, anterior division",4,-0.3653933626035929
lucy,sub-061,"Cingulate Gyrus, anterior division",5,-0.3609409063155121
lucy,sub-061,"Cingulate Gyrus, anterior division",6,-0.3562702418667859
lucy,sub-061,"Cingulate Gyrus, posterior division",0,-0.39108547390258086
lucy,sub-061,"Cingulate Gyrus, posterior division",1,-0.3880477925396753
lucy,sub-061,"Cingulate Gyrus, posterior division",2,-0.38473682950944754
lucy,sub-061,"Cingulate Gyrus, posterior division",3,-0.3811911544072338
lucy,sub-061,"Cingulate Gyrus, posterior division",4,-0.37737524484657753
lucy,sub-061,"Cingulate Gyrus, posterior division",5,-0.37330180891745424
lucy,sub-061,"Cingulate Gyrus, posterior division",6,-0.3690131906942827
merlin,sub-075,"Superior Temporal Gyrus, anterior division",0,-0.6019463780139087
merlin,sub-075,"Superior Temporal Gyrus, anterior division",1,-0.6021496805071938
merlin,sub-075,"Superior Temporal Gyrus, anterior division",2,-0.60183526626021
merlin,sub-075,"Superior Temporal Gyrus, anterior division",3,-0.6008899427579657
merlin,sub-075,"Superior Temporal Gyrus, anterior division",4,-0.5995173332499623
merlin,sub-075,"Superior Temporal Gyrus, anterior division",5,-0.5978638022979126
merlin,sub-075,"Superior Temporal Gyrus, anterior division",6,-0.5962951637235804
merlin,sub-075,"Superior Temporal Gyrus, posterior division",0,-0.6539710182214512
merlin,sub-075,"Superior Temporal Gyrus, posterior division",1,-0.6539872447433497
merlin,sub-075,"Superior Temporal Gyrus, posterior division",2,-0.6529831732059319
merlin,sub-075,"Superior Temporal Gyrus, posterior division",3,-0.6517838949780885
merlin,sub-075,"Superior Temporal Gyrus, posterior division",4,-0.650101530639743
merlin,sub-075,"Superior Temporal Gyrus, posterior division",5,-0.6481073788303939
merlin,sub-075,"Superior Temporal Gyrus, posterior division",6,-0.6460597747864221
merlin,sub-075,"Middle Temporal Gyrus, anterior division",0,-0.6264287781665424
merlin,sub-075,"Middle Temporal Gyrus, anterior division",1,-0.6258633850334709
merlin,sub-075,"Middle Temporal Gyrus, anterior division",2,-0.6246645322579967
merlin,sub-075,"Middle Temporal Gyrus, anterior division",3,-0.6230365590446376
merlin,sub-075,"Middle Temporal Gyrus, anterior division",4,-0.6211578672644403
merlin,sub-075,"Middle Temporal Gyrus, anterior division",5,-0.6189442351828887
merlin,sub-075,"Middle Temporal Gyrus, anterior division",6,-0.6165561595775716
merlin,sub-075,"Middle Temporal Gyrus, posterior division",0,-0.2629349768563113
merlin,sub-075,"Middle Temporal Gyrus, posterior division",1,-0.26503106826695944
merlin,sub-075,"Middle Temporal Gyrus, posterior division",2,-0.2667533414807707
merlin,sub-075,"Middle Temporal Gyrus, posterior division",3,-0.26811997654761843
merlin,sub-075,"Middle Temporal Gyrus, posterior division",4,-0.2691181651307776
merlin,sub-075,"Middle Temporal Gyrus, posterior division",5,-0.26975755154655356
merlin,sub-075,"Middle Temporal Gyrus, posterior division",6,-0.2700111652954371
merlin,sub-075,"Inferior Frontal Gyrus, pars triangularis",0,0.009446890998776575
merlin,sub-075,"Inferior Frontal Gyrus, pars triangularis",1,0.011158398904317107
merlin,sub-075,"Inferior Frontal Gyrus, pars triangularis",2,0.013201388179064494
merlin,sub-075,"Inferior Frontal Gyrus, pars triangularis",3,0.01524270810868708
merlin,sub-075,"Inferior Frontal Gyrus, pars triangularis",4,0.01736768537821084
merlin,sub-075,"Inferior Frontal Gyrus, pars triangularis",5,0.01960894278043429
merlin,sub-075,"Inferior Frontal Gyrus, pars triangularis",6,0.02202559569173114
merlin,sub-075,"Inferior Frontal Gyrus, pars opercularis",0,0.12459609437349639
merlin,sub-075,"Inferior Frontal Gyrus, pars opercularis",1,0.12585922817364265
merlin,sub-075,"Inferior Frontal Gyrus, pars opercularis",2,0.1270025587955965
merlin,sub-075,"Inferior Frontal Gyrus, pars opercularis",3,0.12813969956745141
merlin,sub-075,"Inferior Frontal Gyrus, pars opercularis",4,0.12930876568773683
merlin,sub-075,"Inferior Frontal Gyrus, pars opercularis",5,0.1303890004641216
merlin,sub-075,"Inferior Frontal Gyrus, pars opercularis",6,0.13150010773512794
merlin,sub-075,Angular Gyrus,0,0.38509212174051377
merlin,sub-075,Angular Gyrus,1,0.3800344080059052
merlin,sub-075,Angular Gyrus,2,0.3749062537740233
merlin,sub-075,Angular Gyrus,3,0.3699224633706631
merlin,sub-075,Angular Gyrus,4,0.36501356741661883
merlin,sub-075,Angular Gyrus,5,0.35997939348028984
merlin,sub-075,Angular Gyrus,6,0.3547764580033041
merlin,sub-075,"Supramarginal Gyrus, anterior division",0,0.0568346850103435
merlin,sub-075,"Supramarginal Gyrus, anterior division",1,0.052553380753598916
merlin,sub-075,"Supramarginal Gyrus, anterior division",2,0.04854755136910949
merlin,sub-075,"Supramarginal Gyrus, anterior division",3,0.04475091163984021
merlin,sub-075,"Supramarginal Gyrus, anterior division",4,0.041137184044466285
merlin,sub-075,"Supramarginal Gyrus, anterior division",5,0.037736666346025405
merlin,sub-075,"Supramarginal Gyrus, anterior division",6,0.03469622554932458
merlin,sub-075,"Supramarginal Gyrus, posterior division",0,0.23642492498277534
merlin,sub-075,"Supramarginal Gyrus, posterior division",1,0.2317913845963927
merlin,sub-075,"Supramarginal Gyrus, posterior division",2,0.22708536472554064
merlin,sub-075,"Supramarginal Gyrus, posterior division",3,0.2225953627867947
merlin,sub-075,"Supramarginal Gyrus, posterior division",4,0.21830231144178236
merlin,sub-075,"Supramarginal Gyrus, posterior division",5,0.21416924509612584
merlin,sub-075,"Supramarginal Gyrus, posterior division",6,0.20994992381195327
merlin,sub-075,Frontal Pole,0,-0.5775538770256532
merlin,sub-075,Frontal Pole,1,-0.5763401620504721
merlin,sub-075,Frontal Pole,2,-0.5751101803660318
merlin,sub-075,Frontal Pole,3,-0.5732016694712498
merlin,sub-075,Frontal Pole,4,-0.5703708786846744
merlin,sub-075,Frontal Pole,5,-0.5673511673578288
merlin,sub-075,Frontal Pole,6,-0.5657947989821264
merlin,sub-075,Precuneous Cortex,0,0.18459959284114505
merlin,sub-075,Precuneous Cortex,1,0.18228266392910553
merlin,sub-075,Precuneous Cortex,2,0.18005111952675046
merlin,sub-075,Precuneous Cortex,3,0.17792662716235502
merlin,sub-075,Precuneous Cortex,4,0.17593372929420498
merlin,sub-075,Precuneous Cortex,5,0.17408800023224086
merlin,sub-075,Precuneous Cortex,6,0.17228272753167023
merlin,sub-075,"Temporal Fusiform Cortex, anterior division",0,0.22979305233719532
merlin,sub-075,"Temporal Fusiform Cortex, anterior division",1,0.22904367347291596
merlin,sub-075,"Temporal Fusiform Cortex, anterior division",2,0.22809386658932962
merlin,sub-075,"Temporal Fusiform Cortex, anterior division",3,0.22704506486640116
merlin,sub-075,"Temporal Fusiform Cortex, anterior division",4,0.22612190094582807
merlin,sub-075,"Temporal Fusiform Cortex, anterior division",5,0.2252438131500158
merlin,sub-075,"Temporal Fusiform Cortex, anterior division",6,0.22452387746192837
merlin,sub-075,"Temporal Fusiform Cortex, posterior division",0,-0.04352058107627596
merlin,sub-075,"Temporal Fusiform Cortex, posterior division",1,-0.04690906114784593
merlin,sub-075,"Temporal Fusiform Cortex, posterior division",2,-0.049929935124416375
merlin,sub-075,"Temporal Fusiform Cortex, posterior division",3,-0.052572002099254056
merlin,sub-075,"Temporal Fusiform Cortex, posterior division",4,-0.05506778514029212
merlin,sub-075,"Temporal Fusiform Cortex, posterior division",5,-0.05736006601508864
merlin,sub-075,"Temporal Fusiform Cortex, posterior division",6,-0.05935222362721637
merlin,sub-075,"Parahippocampal Gyrus, anterior division",0,0.12030039490123065
merlin,sub-075,"Parahippocampal Gyrus, anterior division",1,0.12025124338952514
merlin,sub-075,"Parahippocampal Gyrus, anterior division",2,0.12026463762246797
merlin,sub-075,"Parahippocampal Gyrus, anterior division",3,0.12038109608972719
merlin,sub-075,"Parahippocampal Gyrus, anterior division",4,0.12064305145624898
merlin,sub-075,"Parahippocampal Gyrus, anterior division",5,0.12102526598728572
merlin,sub-075,"Parahippocampal Gyrus, anterior division",6,0.12153707939092678
merlin,sub-075,"Parahippocampal Gyrus, posterior division",0,-0.283647769960237
merlin,sub-075,"Parahippocampal Gyrus, posterior division",1,-0.28423320292540816
merlin,sub-075,"Parahippocampal Gyrus, posterior division",2,-0.28446174899511234
merlin,sub-075,"Parahippocampal Gyrus, posterior division",3,-0.28435859480214076
merlin,sub-075,"Parahippocampal Gyrus, posterior division",4,-0.28386451188227996
merlin,sub-075,"Parahippocampal Gyrus, posterior division",5,-0.28300763761632575
merlin,sub-075,"Parahippocampal Gyrus, posterior division",6,-0.2818453547944797
merlin,sub-075,"Cingulate Gyrus, anterior division",0,0.03147707641659665
merlin,sub-075,"Cingulate Gyrus, anterior division",1,0.03223271643214049
merlin,sub-075,"Cingulate Gyrus, anterior division",2,0.03316269003735791
merlin,sub-075,"Cingulate Gyrus, anterior division",3,0.03417045371062412
merlin,sub-075,"Cingulate Gyrus, anterior division",4,0.0351090920938279
merlin,sub-075,"Cingulate Gyrus, anterior division",5,0.036104668033262566
merlin,sub-075,"Cingulate Gyrus, anterior division",6,0.03732968126946728
merlin,sub-075,"Cingulate Gyrus, posterior division",0,0.22409449646842294
merlin,sub-075,"Cingulate Gyrus, posterior division",1,0.2227767497140874
merlin,sub-075,"Cingulate Gyrus, posterior division",2,0.22137663780783182
merlin,sub-075,"Cingulate Gyrus, posterior division",3,0.21996263682671302
merlin,sub-075,"Cingulate Gyrus, posterior division",4,0.21863949247118097
merlin,sub-075,"Cingulate Gyrus, posterior division",5,0.2173814682708395
merlin,sub-075,"Cingulate Gyrus, posterior division",6,0.21595929313348639
merlin,sub-146,"Superior Temporal Gyrus, anterior division",0,0.07656254692823783
merlin,sub-146,"Superior Temporal Gyrus, anterior division",1,0.08140647561510339
merlin,sub-146,"Superior Temporal Gyrus, anterior division",2,0.08625917465404731
merlin,sub-146,"Superior Temporal Gyrus, anterior division",3,0.09063300490517323
merlin,sub-146,"Superior Temporal Gyrus, anterior division",4,0.09398391172625094
merlin,sub-146,"Superior Temporal Gyrus, anterior division",5,0.09676709469559588
merlin,sub-146,"Superior Temporal Gyrus, anterior division",6,0.09930471800258711
merlin,sub-146,"Superior Temporal Gyrus, posterior division",0,0.2906506445261572
merlin,sub-146,"Superior Temporal Gyrus, posterior division",1,0.28833009809186083
merlin,sub-146,"Superior Temporal Gyrus, posterior division",2,0.2859656082476463
merlin,sub-146,"Superior Temporal Gyrus, posterior division",3,0.28337815817261647
merlin,sub-146,"Superior Temporal Gyrus, posterior division",4,0.2808392123656797
merlin,sub-146,"Superior Temporal Gyrus, posterior division",5,0.27870000737300604
merlin,sub-146,"Superior Temporal Gyrus, posterior division",6,0.2760336828548834
merlin,sub-146,"Middle Temporal Gyrus, anterior division",0,0.3291602803373167
merlin,sub-146,"Middle Temporal Gyrus, anterior division",1,0.3280471706609952
merlin,sub-146,"Middle Temporal Gyrus, anterior division",2,0.32678016099771884
merlin,sub-146,"Middle Temporal Gyrus, anterior division",3,0.3253528869491298
